"Journal Data Filtered By:  Selected JCR Year: 2015 Selected Editions: SCIE,SSCI Selected Category Scheme: WoS",,,
Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
JOURNAL OF BIOENERGETICS AND BIOMEMBRANES,"2,543",2.08,0.00282
JOURNAL OF SOCIAL ISSUES,"5,232",2.08,0.00428
MOLECULAR DIVERSITY,"1,426",2.08,0.00226
Review of Finance,834,2.08,0.00803
AoB Plants,561,2.079,0.00222
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,"2,134",2.079,0.00298
EUROPEAN URBAN AND REGIONAL STUDIES,808,2.078,0.00169
INTERNATIONAL JOURNAL OF WILDLAND FIRE,"3,279",2.078,0.00601
MAMMALIAN GENOME,"2,554",2.078,0.00483
PROCESS SAFETY AND ENVIRONMENTAL PROTECTION,"2,004",2.078,0.00269
Energies,"3,704",2.077,0.01084
ILAR JOURNAL,"1,307",2.077,0.00268
PEDIATRIC DRUGS,909,2.077,0.00193
PROCEEDINGS OF THE JAPAN ACADEMY SERIES B-PHYSICAL AND BIOLOGICAL SCIENCES,"1,064",2.077,0.00266
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,"1,931",2.077,0.00374
JOURNAL OF THE SCIENCE OF FOOD AND AGRICULTURE,"15,815",2.076,0.01707
Clinical & Translational Oncology,"1,743",2.075,0.0043
Crystals,273,2.075,0.00113
JOURNAL OF HEREDITY,"6,013",2.075,0.00429
MICROBES AND ENVIRONMENTS,"1,103",2.075,0.00276
Endocrine Practice,"2,904",2.074,0.00811
JOURNAL OF MUSCLE RESEARCH AND CELL MOTILITY,"1,301",2.071,0.00171
ACCIDENT ANALYSIS AND PREVENTION,"10,191",2.07,0.02093
Current Opinion in Supportive and Palliative Care,665,2.07,0.00252
DESIGN STUDIES,"1,828",2.07,0.00133
JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,"4,062",2.07,0.00614
Advances in Marine Biology,"1,393",2.069,0.00146
EUROPEAN JOURNAL OF DERMATOLOGY,"2,568",2.069,0.00502
Organizational Psychology Review,181,2.069,0.00149
AIDS REVIEWS,631,2.068,0.00154
AMERICAN JOURNAL OF COMMUNITY PSYCHOLOGY,"4,387",2.068,0.005
JOURNAL OF NONLINEAR SCIENCE,941,2.068,0.00352
MOLECULAR AND BIOCHEMICAL PARASITOLOGY,"6,159",2.068,0.00589
SURGICAL CLINICS OF NORTH AMERICA,"2,874",2.068,0.00429
QUATERNARY INTERNATIONAL,"9,744",2.067,0.02361
ANNALES DE L INSTITUT HENRI POINCARE-ANALYSE NON LINEAIRE,"2,190",2.066,0.00832
GEOSYNTHETICS INTERNATIONAL,725,2.066,0.00154
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,"3,556",2.065,0.00563
INTERNATIONAL JOURNAL OF GEOGRAPHICAL INFORMATION SCIENCE,"3,556",2.065,0.00563
Journal of Addiction Medicine,742,2.065,0.00271
AMERICAN JOURNAL OF PHYSICAL MEDICINE & REHABILITATION,"4,573",2.064,0.00726
Cardiovascular Toxicology,882,2.063,0.00168
European Journal of Physical and Rehabilitation Medicine,"1,001",2.063,0.00297
JOURNAL OF CONTAMINANT HYDROLOGY,"4,615",2.063,0.00632
Journal of Applied Research in Memory and Cognition,325,2.063,0.00166
SIGNAL PROCESSING,"7,202",2.063,0.01704
THIN-WALLED STRUCTURES,"4,518",2.063,0.00867
ECONOMIC POLICY,"1,095",2.062,0.00335
Jornal de Pediatria,"1,369",2.062,0.0022
MATHEMATICAL PROGRAMMING,"7,041",2.062,0.01657
Netherlands Heart Journal,868,2.062,0.00183
INTERNATIONAL ARCHIVES OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH,"3,438",2.061,0.0045
International Journal of Hospitality Management,"3,199",2.061,0.00431
JOURNAL OF RENAL NUTRITION,"1,356",2.06,0.00274
Business & Information Systems Engineering,380,2.059,0.00076
HISTORICAL BIOLOGY,855,2.059,0.00196
JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,"2,764",2.059,0.00432
Journal of Field Robotics,"1,033",2.059,0.00349
EXPERIMENTAL BRAIN RESEARCH,"21,833",2.057,0.02291
Electronic Materials Letters,"1,262",2.057,0.00326
JOURNAL OF CELLULAR PLASTICS,634,2.057,0.00074
Animal,"3,706",2.056,0.01238
ANASTHESIOLOGIE & INTENSIVMEDIZIN,437,2.055,0.00059
ETHNICITY & HEALTH,976,2.055,0.00195
ETHNICITY & HEALTH,976,2.055,0.00195
Hernia,"2,590",2.054,0.0055
JOURNAL OF PHYSIOLOGY AND BIOCHEMISTRY,"1,117",2.054,0.00256
MICROSURGERY,"2,261",2.054,0.00396
Polskie Archiwum Medycyny Wewnetrznej-Polish Archives of Internal Medicine,957,2.054,0.00167
Revista de Psicodidactica,254,2.054,0.0006
TRANSGENIC RESEARCH,"2,747",2.054,0.00402
AMERICAN JOURNAL OF CRITICAL CARE,"1,898",2.053,0.00268
IEEE TRANSACTIONS ON ANTENNAS AND PROPAGATION,"20,883",2.053,0.04312
JOURNAL OF FISH DISEASES,"3,776",2.053,0.00416
JOURNAL OF NEUROSCIENCE METHODS,"13,407",2.053,0.01852
Contemporary Clinical Trials,"2,141",2.052,0.00855
ECOLOGY OF FRESHWATER FISH,"1,617",2.052,0.00303
ORYX,"2,123",2.052,0.00392
CITIES,"1,956",2.051,0.00435
HYDROBIOLOGIA,"21,166",2.051,0.01848
CURRENT ORGANIC SYNTHESIS,910,2.05,0.0016
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,"1,890",2.05,0.00271
Journal of Transport & Health,138,2.05,0.00029
ACTA ANAESTHESIOLOGICA SCANDINAVICA,"6,013",2.049,0.0091
CHAOS,"5,414",2.049,0.01152
JOURNAL OF THEORETICAL BIOLOGY,"18,010",2.049,0.02351
JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS,"13,463",2.048,0.00873
JOURNAL OF ENVIRONMENTAL RADIOACTIVITY,"5,100",2.047,0.00836
HEALTH PROMOTION INTERNATIONAL,"2,422",2.046,0.00352
JOURNAL OF URBAN HEALTH-BULLETIN OF THE NEW YORK ACADEMY OF MEDICINE,"3,414",2.046,0.00806
SURGEON-JOURNAL OF THE ROYAL COLLEGES OF SURGEONS OF EDINBURGH AND IRELAND,965,2.046,0.0031
TISSUE ANTIGENS,"3,710",2.046,0.00477
Journal of Natural Gas Science and Engineering,"1,434",2.045,0.00288
FOOD POLICY,"3,031",2.044,0.00725
FOOD POLICY,"3,031",2.044,0.00725
Nanotechnology Reviews,195,2.044,0.00066
ARCHIV DER PHARMAZIE,"2,560",2.043,0.00252
COMPREHENSIVE PSYCHIATRY,"5,182",2.043,0.00878
COMPREHENSIVE PSYCHIATRY,"5,182",2.043,0.00878
CURRENT PROBLEMS IN CARDIOLOGY,431,2.043,0.00114
GROWTH FACTORS,"1,353",2.043,0.00185
ANNUAL REVIEWS IN CONTROL,"1,073",2.042,0.00281
BMC Medical Informatics and Decision Making,"1,949",2.042,0.00685
CLINICAL RHEUMATOLOGY,"5,720",2.042,0.01139
JOURNAL OF VERTEBRATE PALEONTOLOGY,"4,941",2.042,0.00721
EUROPEAN JOURNAL OF FOREST RESEARCH,"1,789",2.041,0.00543
MECHANISMS OF DEVELOPMENT,"5,227",2.041,0.00273
SOLID STATE SCIENCES,"6,030",2.041,0.00881
CONSERVATION GENETICS,"3,722",2.04,0.00751
INTERNATIONAL JOURNAL OF OBSTETRIC ANESTHESIA,"1,245",2.04,0.00245
ARCHIVES OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY,"6,314",2.039,0.00583
COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY,"9,012",2.039,0.00878
MEMORY & COGNITION,"7,268",2.039,0.00969
VEGETATION HISTORY AND ARCHAEOBOTANY,"1,560",2.039,0.00246
CATALYSIS SURVEYS FROM ASIA,659,2.038,0.00075
Geochronometria,565,2.038,0.0023
CURRENT ANTHROPOLOGY,"4,277",2.037,0.00707
Journal of Animal Science and Biotechnology,323,2.037,0.00133
Annual Review of Economics,639,2.036,0.01236
Bulletin of Earthquake Engineering,"1,468",2.036,0.00492
Minerva Anestesiologica,"2,123",2.036,0.00541
HEALTH POLICY,"5,100",2.035,0.01043
HEALTH POLICY,"5,100",2.035,0.01043
International Journal of Environmental Research and Public Health,"6,062",2.035,0.02267
Reproductive Health,926,2.035,0.00337
Reproductive Health,926,2.035,0.00337
CHILD NEUROPSYCHOLOGY,"1,604",2.034,0.0024
AMERICAN JOURNAL OF HEALTH PROMOTION,"2,580",2.033,0.00401
SENSORS,"15,836",2.033,0.03723
IEEE TRANSACTIONS ON POWER DELIVERY,"11,832",2.032,0.02081
JOURNAL OF WOMENS HEALTH,"3,920",2.032,0.01165
JOURNAL OF WOMENS HEALTH,"3,920",2.032,0.01165
REVIEWS IN FISHERIES SCIENCE,"1,165",2.032,0.00148
BMC Pharmacology & Toxicology,330,2.03,0.00142
International Perspectives on Sexual and Reproductive Health,295,2.03,0.00128
Journal of Genetic Counseling,"1,303",2.03,0.00395
HABITAT INTERNATIONAL,"1,967",2.029,0.00325
HORMONE AND METABOLIC RESEARCH,"4,180",2.029,0.00677
HYDROGEOLOGY JOURNAL,"4,364",2.028,0.00624
IEEE Transactions on Robotics,"7,905",2.028,0.01323
COGNITIVE THERAPY AND RESEARCH,"3,688",2.027,0.00477
PARASITOLOGY RESEARCH,"10,391",2.027,0.01695
European Journal of Emergency Medicine,"1,271",2.026,0.00266
Fottea,291,2.026,0.00078
SYNAPSE,"4,607",2.026,0.00507
CHIRALITY,"3,038",2.025,0.00424
CURRENT EYE RESEARCH,"4,022",2.025,0.00681
JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT,"2,036",2.025,0.00385
PSYCHIATRY AND CLINICAL NEUROSCIENCES,"2,756",2.025,0.00377
THEORETICAL AND APPLIED FRACTURE MECHANICS,"1,194",2.025,0.0021
Artificial Cells Nanomedicine and Biotechnology,290,2.024,0.00054
ENGINEERING FRACTURE MECHANICS,"9,864",2.024,0.01439
JOURNAL OF WIND ENGINEERING AND INDUSTRIAL AERODYNAMICS,"5,727",2.024,0.00606
JOURNAL OF PALLIATIVE MEDICINE,"4,052",2.023,0.01172
FAMILY PRACTICE,"3,815",2.022,0.00589
JOURNAL OF FLUENCY DISORDERS,770,2.022,0.00098
JOURNAL OF FLUENCY DISORDERS,770,2.022,0.00098
Current Problems in Pediatric and Adolescent Health Care,390,2.021,0.00117
Distance Education,405,2.021,0.00074
OTOLARYNGOLOGY-HEAD AND NECK SURGERY,"11,355",2.021,0.01782
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,"1,373",2.02,0.00352
Journal of Immunotoxicology,621,2.02,0.00157
JOURNAL OF PUBLIC HEALTH,"1,851",2.019,0.0057
JOURNAL OF PUBLIC HEALTH,"1,851",2.019,0.0057
IEEE Transactions on Biomedical Circuits and Systems,"1,307",2.018,0.0062
JOURNAL OF THE FORMOSAN MEDICAL ASSOCIATION,"2,326",2.018,0.00341
CANCER NURSING,"2,583",2.017,0.00427
CANCER NURSING,"2,583",2.017,0.00427
COMPUTATIONAL LINGUISTICS,"1,610",2.017,0.00196
COMPUTATIONAL LINGUISTICS,"1,610",2.017,0.00196
GEOPHYSICS,"16,932",2.017,0.01796
JOURNAL OF INTERNATIONAL ECONOMICS,"5,152",2.017,0.01854
PHYSICS OF FLUIDS,"24,835",2.017,0.03955
BIOMARKERS,"1,838",2.016,0.0039
CELL BIOCHEMISTRY AND FUNCTION,"2,033",2.016,0.00339
REMEDIAL AND SPECIAL EDUCATION,"1,136",2.016,0.00197
ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,"3,222",2.014,0.00364
ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,"3,222",2.014,0.00364
JOURNAL OF ANIMAL SCIENCE,"26,311",2.014,0.0238
JOURNAL OF RETAILING,"4,436",2.014,0.00281
JOURNAL OF HEALTH COMMUNICATION,"2,851",2.013,0.00864
BIOLOGICAL CONTROL,"5,605",2.012,0.00739
INHALATION TOXICOLOGY,"3,391",2.012,0.00538
CONTINENTAL SHELF RESEARCH,"8,089",2.011,0.01277
BLOOD PRESSURE,994,2.01,0.00192
INTERNATIONAL JOURNAL OF ROCK MECHANICS AND MINING SCIENCES,"9,728",2.01,0.00965
JOURNAL OF HEALTH PSYCHOLOGY,"3,339",2.01,0.0066
Psychology of Music,"1,149",2.01,0.00192
ACTA RADIOLOGICA,"3,839",2.009,0.007
JOURNAL OF CONSUMER PSYCHOLOGY,"2,822",2.009,0.00661
Channels,939,2.008,0.00371
LIMNOLOGY AND OCEANOGRAPHY-METHODS,"2,153",2.008,0.00535
PHOTOCHEMISTRY AND PHOTOBIOLOGY,"9,949",2.008,0.00783
JOURNAL OF ADOLESCENCE,"4,573",2.007,0.00926
PHYSIOLOGICAL AND BIOCHEMICAL ZOOLOGY,"2,669",2.007,0.00421
CURRENT OPINION IN UROLOGY,"1,467",2.006,0.00362
URBAN FORESTRY & URBAN GREENING,"1,487",2.006,0.00276
URBAN FORESTRY & URBAN GREENING,"1,487",2.006,0.00276
CLINICAL AND EXPERIMENTAL PHARMACOLOGY AND PHYSIOLOGY,"4,843",2.004,0.00599
NEUROSCIENCE RESEARCH,"4,553",2.004,0.00622
POLYMER COMPOSITES,"4,633",2.004,0.00692
ACTA ASTRONOMICA,"1,100",2,0.00197
ADVANCED ENGINEERING INFORMATICS,"1,237",2,0.00276
BEHAVIOURAL PHARMACOLOGY,"2,561",2,0.00355
BRITISH JOURNAL OF EDUCATIONAL PSYCHOLOGY,"2,592",2,0.00314
EXPERIMENTAL PSYCHOLOGY,"1,187",2,0.00331
Earth Surface Dynamics,119,2,0.00078
Fossil Record,213,2,0.00045
GEOTECHNIQUE,"7,384",2,0.00775
Gut and Liver,"1,075",2,0.00353
JOURNAL OF HUMAN RESOURCES,"3,424",2,0.0073
Journal of Occupational Health Psychology,"2,065",2,0.00456
LUNG,"1,733",2,0.00403
Language Teaching,547,2,0.00178
Mycotoxin Research,666,2,0.00112
ORAL DISEASES,"3,099",2,0.00577
PERMAFROST AND PERIGLACIAL PROCESSES,"1,555",2,0.00241
PROGRESS IN PLANNING,524,2,0.00113
SOCIOLOGY OF EDUCATION,"1,995",2,0.00316
Wulfenia,78,2,0.00017
JOURNAL OF MEDICAL VIROLOGY,"8,436",1.998,0.01358
BIOSYSTEMS ENGINEERING,"3,764",1.997,0.00599
ACTA GEOLOGICA SINICA-ENGLISH EDITION,"2,851",1.996,0.00343
AMERICAN JOURNAL OF INFECTION CONTROL,"6,111",1.995,0.01352
JOURNAL OF INTELLIGENT MANUFACTURING,"2,217",1.995,0.00392
CARDIOLOGY,"2,298",1.994,0.00456
JOURNAL OF ENDOCRINOLOGICAL INVESTIGATION,"3,960",1.994,0.00599
TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,"5,024",1.994,0.01017
TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE,"5,024",1.994,0.01017
ARTIFICIAL ORGANS,"3,221",1.993,0.00462
WEED SCIENCE,"4,569",1.993,0.00399
COMPUTATIONAL GEOSCIENCES,"1,064",1.992,0.00462
GRAEFES ARCHIVE FOR CLINICAL AND EXPERIMENTAL OPHTHALMOLOGY,"6,517",1.991,0.01323
JOURNAL OF MEMBRANE BIOLOGY,"4,154",1.991,0.00433
PLANTA MEDICA,"11,204",1.99,0.0099
Journal of the American Board of Family Medicine,"2,670",1.989,0.00625
AMERICAN ANTIQUITY,"2,799",1.988,0.00165
COMPUTERS & OPERATIONS RESEARCH,"7,545",1.988,0.01653
JOURNAL OF BIOMATERIALS APPLICATIONS,"1,432",1.988,0.00276
JOURNAL OF COMPARATIVE PHYSIOLOGY A-NEUROETHOLOGY SENSORY NEURAL AND BEHAVIORAL PHYSIOLOGY,"4,843",1.988,0.00489
SOCIOLOGY OF HEALTH & ILLNESS,"3,166",1.988,0.00498
BMC Complementary and Alternative Medicine,"4,220",1.987,0.00981
Endocrine Metabolic & Immune Disorders-Drug Targets,625,1.987,0.00115
REGIONAL STUDIES,"3,931",1.987,0.00657
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,938,1.986,0.00581
Human Gene Therapy Methods,263,1.986,0.00121
PSYCHOLOGY PUBLIC POLICY AND LAW,"1,014",1.986,0.00228
Aquaculture Environment Interactions,336,1.985,0.00117
SYSTEMATICS AND BIODIVERSITY,644,1.985,0.00212
BIOLOGICAL JOURNAL OF THE LINNEAN SOCIETY,"8,276",1.984,0.0116
URBAN ECOSYSTEMS,"1,367",1.984,0.0026
MOLECULAR MEMBRANE BIOLOGY,"1,111",1.983,0.00153
PSYCHOLOGY & HEALTH,"3,779",1.983,0.00691
Journal of International Management,"1,045",1.982,0.00157
SEXUAL ABUSE-A JOURNAL OF RESEARCH AND TREATMENT,"1,023",1.981,0.00176
CLIMATE POLICY,"1,117",1.98,0.00353
JOURNAL OF FOOD AND DRUG ANALYSIS,"1,029",1.98,0.00123
MAGNETIC RESONANCE IMAGING,"6,037",1.98,0.01113
RIVER RESEARCH AND APPLICATIONS,"2,880",1.98,0.00583
International Journal of Press-Politics,445,1.979,0.00221
Social Psychology,398,1.979,0.00251
AMERICAN ETHNOLOGIST,"1,860",1.978,0.00456
Global Public Health,"1,004",1.978,0.00422
IEEE Magnetics Letters,184,1.978,0.00114
JOURNAL OF STRENGTH AND CONDITIONING RESEARCH,"11,507",1.978,0.01655
Journal of Saudi Chemical Society,846,1.978,0.00192
CANADIAN JOURNAL OF REMOTE SENSING,"1,634",1.976,0.00207
COMMUNICATION RESEARCH,"2,888",1.976,0.00459
MEMORY,"2,620",1.976,0.00484
Current Pain and Headache Reports,"1,378",1.975,0.00333
IEEE MICROWAVE MAGAZINE,"1,102",1.975,0.0044
JOURNAL OF INTELLIGENT MATERIAL SYSTEMS AND STRUCTURES,"4,720",1.975,0.00907
Journal of Inflammation-London,883,1.975,0.00246
FOOD REVIEWS INTERNATIONAL,"1,153",1.974,0.00093
CLINICAL AND APPLIED THROMBOSIS-HEMOSTASIS,"1,476",1.973,0.00324
NEUROLOGIC CLINICS,"1,554",1.973,0.00204
WEATHER AND FORECASTING,"4,132",1.972,0.00784
ARCHIVES OF GERONTOLOGY AND GERIATRICS,"3,695",1.971,0.00918
Journal of Hydro-environment Research,481,1.971,0.00187
Research in Human Development,408,1.97,0.00078
CELL STRUCTURE AND FUNCTION,"1,015",1.969,0.00094
EUROPEAN JOURNAL OF PSYCHOLOGICAL ASSESSMENT,"1,265",1.969,0.00216
IEEE TRANSACTIONS ON NANOBIOSCIENCE,973,1.969,0.00169
JOURNAL OF POLYMER RESEARCH,"3,173",1.969,0.00619
JOURNAL OF POLYMERS AND THE ENVIRONMENT,"2,268",1.969,0.00345
SOLVENT EXTRACTION AND ION EXCHANGE,"1,918",1.969,0.00172
ACADEMIC RADIOLOGY,"4,298",1.966,0.00976
M&SOM-Manufacturing & Service Operations Management,"1,815",1.966,0.00594
M&SOM-Manufacturing & Service Operations Management,"1,815",1.966,0.00594
JOURNAL OF BIOSCIENCE AND BIOENGINEERING,"7,064",1.964,0.00968
JOURNAL OF EUROPEAN PUBLIC POLICY,"2,308",1.964,0.00609
EPL,"20,317",1.963,0.05361
INTERNATIONAL JOURNAL OF MODERN PHYSICS D,"3,301",1.963,0.00698
ECS Electrochemistry Letters,593,1.962,0.00219
Eating Behaviors,"1,959",1.962,0.00435
BMC Neurology,"2,969",1.961,0.01078
NEOPLASMA,"1,472",1.961,0.00254
PUBLICATIONS OF THE ASTRONOMICAL SOCIETY OF JAPAN,"4,635",1.961,0.01018
American Journal of Rhinology & Allergy,"3,217",1.96,0.00476
SCIENCE & JUSTICE,785,1.959,0.0018
Surgical Oncology Clinics of North America,900,1.958,0.00191
IET Control Theory and Applications,"3,787",1.957,0.01351
INTERNATIONAL JOURNAL OF ADHESION AND ADHESIVES,"3,471",1.956,0.00508
SEMINARS IN DIAGNOSTIC PATHOLOGY,"1,086",1.956,0.00173
VECTOR-BORNE AND ZOONOTIC DISEASES,"2,932",1.956,0.00871
Aquatic Invasions,"1,010",1.955,0.00247
CELL COMMUNICATION AND ADHESION,449,1.955,0.00051
International Political Sociology,394,1.955,0.00204
AAPS PHARMSCITECH,"4,230",1.954,0.0058
BIRTH DEFECTS RESEARCH PART A-CLINICAL AND MOLECULAR TERATOLOGY,"2,440",1.954,0.00686
Journal of Psychiatric Practice,858,1.954,0.0016
ULTRASONICS,"4,982",1.954,0.007
ACCOUNTING REVIEW,"6,059",1.953,0.01287
AEROSOL SCIENCE AND TECHNOLOGY,"5,712",1.953,0.00874
Advances in Experimental Medicine and Biology,"14,271",1.953,0.0353
EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY,"4,191",1.953,0.00623
OTOLOGY & NEUROTOLOGY,"6,237",1.953,0.0125
Technological and Economic Development of Economy,598,1.952,0.00139
EUROPEAN JOURNAL OF SOIL BIOLOGY,"2,146",1.951,0.00396
HIV CLINICAL TRIALS,667,1.951,0.00171
JOURNAL OF EMOTIONAL AND BEHAVIORAL DISORDERS,935,1.951,0.00118
JOURNAL OF PEPTIDE SCIENCE,"2,054",1.951,0.00349
Advances in Polymer Science,"3,767",1.95,0.00332
FORENSIC SCIENCE INTERNATIONAL,"11,286",1.95,0.017
JOURNAL OF THE EUROPEAN MATHEMATICAL SOCIETY,"1,133",1.95,0.01342
Journal of Surgical Education,"1,312",1.95,0.00545
AIDS RESEARCH AND HUMAN RETROVIRUSES,"4,405",1.949,0.00918
CURRENT ORGANIC CHEMISTRY,"4,364",1.949,0.0074
IRRIGATION SCIENCE,"1,683",1.948,0.00275
CHINESE CHEMICAL LETTERS,"4,119",1.947,0.00577
DEVELOPMENTAL NEUROPSYCHOLOGY,"2,623",1.947,0.00375
DEVELOPMENTAL NEUROPSYCHOLOGY,"2,623",1.947,0.00375
Groundwater,"5,078",1.947,0.00558
INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,"3,057",1.947,0.00635
JOURNAL OF ENGINEERING DESIGN,844,1.946,0.00128
JOURNAL OF SCIENTIFIC COMPUTING,"2,413",1.946,0.01043
PERSONALITY AND INDIVIDUAL DIFFERENCES,"16,101",1.946,0.0225
BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY,"1,457",1.945,0.0026
Clinical and Experimental Nephrology,"1,569",1.945,0.00455
IEEE PHOTONICS TECHNOLOGY LETTERS,"13,515",1.945,0.02762
ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,"5,082",1.944,0.00756
BIOTROPICA,"5,226",1.944,0.00625
COMPARATIVE IMMUNOLOGY MICROBIOLOGY AND INFECTIOUS DISEASES,"1,367",1.943,0.00268
INTERNATIONAL STUDIES QUARTERLY,"2,409",1.943,0.00842
International Journal of Mental Health Nursing,"1,143",1.943,0.00202
International Journal of Mental Health Nursing,"1,143",1.943,0.00202
Journal of Flow Chemistry,175,1.942,0.00061
PLANETARY AND SPACE SCIENCE,"6,840",1.942,0.01462
SOCIOLOGICAL THEORY,"1,538",1.941,0.00293
PATHOLOGY & ONCOLOGY RESEARCH,"1,735",1.94,0.0038
JOURNAL OF MICROELECTROMECHANICAL SYSTEMS,"5,775",1.939,0.00833
INTERNATIONAL DAIRY JOURNAL,"6,918",1.938,0.00621
International Heart Journal,"1,043",1.938,0.00195
THERMOCHIMICA ACTA,"14,229",1.938,0.01507
Tobacco Induced Diseases,286,1.938,0.00109
Tobacco Induced Diseases,286,1.938,0.00109
JOURNAL OF SMALL BUSINESS MANAGEMENT,"1,831",1.937,0.00182
NUMERICAL HEAT TRANSFER PART A-APPLICATIONS,"2,392",1.937,0.00336
DERMATOLOGIC SURGERY,"6,628",1.936,0.00945
Journal of Lower Genital Tract Disease,913,1.936,0.00343
Research in Social & Administrative Pharmacy,815,1.936,0.00166
COMPLEMENTARY THERAPIES IN MEDICINE,"1,590",1.935,0.00318
Methodology-European Journal of Research Methods for the Behavioral and Social Sciences,452,1.935,0.00124
PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,"18,347",1.935,0.01854
QUALITATIVE INQUIRY,"3,108",1.934,0.00434
URBAN STUDIES,"6,408",1.934,0.01133
APMIS,"3,480",1.933,0.00526
Advances in the Study of Behavior,"1,122",1.933,0.00079
Cognitive Computation,491,1.933,0.00125
INSECT SYSTEMATICS & EVOLUTION,339,1.933,0.00058
Journal of Physics A-Mathematical and Theoretical,"22,417",1.933,0.04235
Hepatitis Monthly,949,1.932,0.00249
Evidence-based Complementary and Alternative Medicine,"8,456",1.931,0.02314
Nature + Culture,167,1.931,0.00089
SURFACE SCIENCE,"21,977",1.931,0.01196
Weather Climate and Society,330,1.931,0.00203
Weather Climate and Society,330,1.931,0.00203
INDUSTRIAL MARKETING MANAGEMENT,"5,156",1.93,0.00527
JOURNAL OF APPLIED GENETICS,"1,019",1.929,0.00224
Journal of Mixed Methods Research,631,1.927,0.00134
BMC STRUCTURAL BIOLOGY,"1,051",1.926,0.00249
International Journal of Mechanics and Materials in Design,329,1.926,0.00108
JOURNAL OF GEODYNAMICS,"2,217",1.926,0.00569
JOURNAL OF ORAL REHABILITATION,"4,600",1.926,0.00549
POPULATION AND DEVELOPMENT REVIEW,"2,738",1.926,0.00447
STRESS AND HEALTH,928,1.926,0.00236
STRESS AND HEALTH,928,1.926,0.00236
Socio-Economic Review,758,1.926,0.00317
Journal of Display Technology,"1,919",1.925,0.00493
Cognitive Neuropsychiatry,862,1.924,0.00158
Cognitive Neuropsychiatry,862,1.924,0.00158
Scandinavian Journal of Surgery,771,1.924,0.00188
EUROPEAN JOURNAL OF PAEDIATRIC NEUROLOGY,"1,777",1.923,0.00532
Journal of Geographical Sciences,"1,276",1.923,0.00276
RADIATION AND ENVIRONMENTAL BIOPHYSICS,"1,359",1.923,0.00268
PUBLIC ADMINISTRATION,"2,257",1.922,0.00441
Respiratory Care,"3,746",1.922,0.00812
EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY,"4,474",1.921,0.00785
FORESTRY,"1,746",1.921,0.00263
LYMPHOLOGY,691,1.921,0.00097
Astronomy and Computing,194,1.92,0.00054
Breast Journal,"2,153",1.92,0.00459
CRYOBIOLOGY,"3,536",1.92,0.00369
Greenhouse Gases-Science and Technology,400,1.92,0.00172
INTERNATIONAL JOURNAL OF NON-LINEAR MECHANICS,"3,869",1.92,0.00727
DENTOMAXILLOFACIAL RADIOLOGY,"2,072",1.919,0.00352
DISABILITY AND REHABILITATION,"6,710",1.919,0.01328
DISABILITY AND REHABILITATION,"6,710",1.919,0.01328
AMERICAN MINERALOGIST,"15,707",1.918,0.01415
INORGANICA CHIMICA ACTA,"16,362",1.918,0.0146
JOURNAL OF ADVANCED NURSING,"12,952",1.917,0.01208
JOURNAL OF ADVANCED NURSING,"12,952",1.917,0.01208
MATERNAL AND CHILD HEALTH JOURNAL,"3,980",1.917,0.01256
PARASITE IMMUNOLOGY,"2,411",1.917,0.00309
BMC Cardiovascular Disorders,"1,699",1.916,0.00598
Current Opinion in Anesthesiology,"2,055",1.916,0.00462
ANTIPODE,"2,747",1.915,0.00687
Analytical Methods,"7,181",1.915,0.01946
Marine Biodiversity,438,1.915,0.00177
International Journal of Rheumatic Diseases,"1,002",1.914,0.00336
METEOROLOGISCHE ZEITSCHRIFT,"1,617",1.914,0.003
PRECISION ENGINEERING-JOURNAL OF THE INTERNATIONAL SOCIETIES FOR PRECISION ENGINEERING AND NANOTECHNOLOGY,"2,216",1.914,0.00424
